91	312
92	312
93	320
94	329
95	338
96	347
97	356
98	364
99	368
100	380
101	388
102	396
103	404
104	412
105	420
106	424
107	432
108	436
109	444
110	448
111	452
112	456
113	460
114	460
115	464
116	464
117	464
118	464
119	464
120	460
121	460
122	456
123	456
124	448
125	444
126	436
127	436
128	432
129	424
130	420
131	412
132	408
133	400
134	392
135	388
136	380
137	376
138	368
139	364
140	360
141	356
142	352
143	348
144	344
145	340
146	340
147	336
148	336
149	336
150	336
151	336
152	340
153	340
154	344
155	348
156	352
157	356
158	360
159	364
160	372
161	376
162	384
163	388
164	396
165	400
166	408
167	416
168	420
169	424
170	432
171	436
172	440
173	444
174	448
175	448
176	452
177	452
178	452
179	452
180	456
181	452
182	452
183	448
184	448
185	444
186	436
187	436
188	432
189	424
190	420
191	416
192	412
193	408
194	404
195	396
196	392
197	388
198	380
199	378
200	376
201	374
202	372
203	372
204	368
205	372
206	372
207	372
208	376
209	380
210	380
211	384
212	392
213	396
214	404
215	408
216	416
217	424
218	432
219	440
220	448
221	456
222	468
223	476
224	484
225	492
226	500
227	508
228	520
229	528
230	536
231	540
232	544
233	552
234	556
235	560
236	560
237	564
238	564
239	564
240	564
241	564
242	560
243	560
244	556
245	548
246	544
247	536
248	532
249	524
250	516
251	508
252	504
253	492
254	484
255	476
256	464
257	456
258	448
259	440
260	428
261	424
262	412
263	408
264	400
265	396
266	392
267	384
268	380
269	376
270	376
271	372
272	368
273	368
274	368
275	368
276	368
277	372
278	372
279	376
280	380
281	380
282	384
283	388
284	396
285	396
286	401
287	406
288	411
289	416
290	420
291	428
292	428
293	432
294	436
295	440
296	444
297	444
298	448
299	448
300	448
301	448
302	448
303	448
304	444
305	444
306	440
307	436
308	432
309	428
310	424
311	420
312	412
313	408
314	404
315	396
316	388
317	384
318	380
319	372
320	368
321	364
322	356
323	356
324	352
325	348
326	344
327	340
328	340
329	340
330	336
331	336
332	336
333	340
334	340
335	344
336	344
337	348
338	352
339	356
340	360
341	368
342	372
343	376
344	384
345	392
346	396
347	404
348	412
349	416
350	420
351	428
352	436
353	440
354	448
355	452
356	456
357	460
358	464
359	468
360	472
361	476
362	476
363	476
364	480
365	476
366	476
367	476
368	472
369	472
370	468
371	464
372	460
373	452
374	452
375	444
376	440
377	432
378	424
379	420
380	412
381	408
382	400
383	396
384	388
385	384
386	376
387	368
388	364
389	356
390	352
391	344
392	344
393	340
394	332
395	328
396	324
397	324
398	320
399	316
400	316
401	312
402	308
403	308
404	304
405	304
406	304
407	300
408	300
409	296
410	296
411	296
412	296
413	292
414	292
415	292
416	292
417	292
418	288
419	288
420	288
421	284
422	284
423	284
424	280
425	280
426	276
427	276
428	276
429	272
430	268
431	264
432	260
433	256
434	252
435	248
436	244
437	240
438	236
439	228
440	224
441	220
442	216
443	212
444	204
445	200
446	192
447	188
448	184
449	180
450	172
451	168
452	164
453	160
454	156
455	152
456	148
457	144
458	140
459	136
460	136
461	132
462	132
463	128
464	128
465	128
466	124
467	124
468	124
469	124
470	124
471	124
472	124
473	124
474	124
475	124
476	124
477	124
478	124
479	124
480	124
481	124
482	124
483	124
484	128
485	124
486	128
487	124
488	124
489	124
490	124
491	124
492	124
493	124
494	124
495	124
496	120
497	120
498	120
499	120
500	120
501	116
502	116
503	116
504	112
505	112
506	112
507	112
508	108
509	108
510	108
511	104
512	104
513	104
514	100
515	100
516	100
517	96
518	96
519	96
520	92
521	92
522	92
523	88
524	88
525	88
526	84
527	84
528	80
529	80
530	80
531	76
532	76
533	72
534	72
535	68
536	68
537	68
538	64
539	64
540	64
541	62
542	60
543	58
544	56
545	56
546	56
547	52
548	52
549	52
550	52
551	48
552	48
553	48
554	48
555	44
556	44
557	44
558	44
559	44
560	44
561	44
562	44
563	44
564	40
565	40
566	40
567	40
568	40
569	40
570	40
571	40
572	40
573	40
574	40
575	40
576	40
577	40
578	40
579	40
580	40
581	40
582	40
583	40
584	40
585	40
586	40
587	40
588	40
589	40
590	40
591	40
592	40
593	40
594	40
595	40
596	40
