99	272
100	272
101	264
102	260
103	256
104	248
105	244
106	240
107	236
108	228
109	224
110	216
111	212
112	204
113	200
114	192
115	184
116	180
117	172
118	168
119	164
120	156
121	152
122	148
123	140
124	136
125	128
126	128
127	120
128	116
129	112
130	108
131	104
132	104
133	100
134	96
135	92
136	88
137	88
138	84
139	84
140	80
141	80
142	80
143	76
144	76
145	76
146	72
147	72
148	72
149	72
150	72
151	68
152	68
153	68
154	68
155	68
156	64
157	64
158	64
159	64
160	64
161	60
162	60
163	60
164	60
165	56
166	56
167	56
168	52
169	52
170	52
171	52
172	48
173	48
174	48
175	44
176	44
177	44
178	40
179	40
180	40
181	36
182	36
183	36
184	36
185	36
186	32
187	32
188	32
189	32
190	32
191	28
192	28
193	28
194	28
195	28
196	28
197	24
198	24
199	24
200	24
201	24
202	24
203	24
204	24
205	24
206	24
207	24
208	24
209	20
210	20
211	20
212	20
213	20
214	20
215	20
216	20
217	20
218	20
219	20
220	20
221	20
222	20
223	20
224	20
225	20
226	20
227	20
228	20
229	20
230	20
231	20
232	20
233	20
234	20
235	20
236	20
237	20
238	20
239	20
240	20
241	20
242	20
243	20
244	20
245	20
246	20
247	20
248	20
249	20
250	20
251	20
252	20
253	20
254	20
255	20
256	20
257	20
258	20
259	20
260	20
261	20
262	20
263	20
264	20
265	20
266	20
267	20
268	20
269	20
270	20
271	20
272	20
273	20
274	20
275	20
276	20
277	20
278	20
279	20
280	20
281	20
282	20
283	20
284	20
285	20
286	20
287	20
288	20
289	20
290	20
291	20
292	20
293	20
294	20
295	20
296	24
297	24
298	24
299	24
300	24
301	24
302	24
303	24
304	24
305	24
306	24
307	24
308	24
309	28
310	28
311	28
312	28
313	28
314	28
315	28
316	28
317	28
318	28
319	32
320	32
321	32
322	32
323	32
324	32
325	32
326	36
327	36
328	36
329	36
330	36
331	36
332	40
333	40
334	40
335	40
336	44
337	44
338	44
339	48
340	48
341	48
342	52
343	52
344	52
345	56
346	56
347	60
348	60
349	64
350	68
351	68
352	72
353	76
354	80
355	80
356	84
357	88
358	92
359	96
360	100
361	104
362	112
363	112
364	120
365	124
366	132
367	136
368	140
369	147
370	154
371	161
372	168
373	172
374	180
375	184
376	192
377	204
378	208
379	212
380	220
381	224
382	232
383	236
384	244
385	248
386	256
387	260
388	268
389	272
390	276
391	276
392	280
393	284
394	288
395	288
396	288
397	288
398	292
399	292
400	288
401	288
402	288
403	284
404	284
405	276
