95	472
96	464
97	456
98	448
99	440
100	432
101	428
102	416
103	408
104	400
105	392
106	384
107	376
108	368
109	360
110	352
111	340
112	332
113	324
114	320
115	312
116	304
117	300
118	296
119	292
120	284
121	280
122	280
123	276
124	272
125	272
126	272
127	272
128	272
129	272
130	276
131	276
132	280
133	284
134	288
135	292
136	296
137	304
138	312
139	316
140	324
141	332
142	340
143	348
144	356
145	364
146	372
147	380
148	388
149	400
150	408
151	412
152	420
153	428
154	432
155	436
156	444
157	448
158	452
159	456
160	460
161	460
162	460
163	460
164	460
165	456
166	452
167	452
168	448
169	444
170	436
171	428
172	420
173	416
174	408
175	400
176	391
177	382
178	373
179	364
180	360
181	352
182	344
183	336
184	328
185	324
186	316
187	312
188	304
189	300
190	296
191	288
192	288
193	284
194	280
195	280
196	276
197	276
198	276
199	280
200	280
201	284
202	284
203	288
204	292
205	296
206	304
207	308
208	312
209	320
210	332
211	336
212	348
213	356
214	364
215	380
216	384
217	392
218	404
219	416
220	424
221	436
222	448
223	456
224	468
225	484
226	492
227	500
228	512
229	520
230	532
231	536
232	544
233	552
234	560
235	564
236	568
237	572
238	572
239	572
240	576
241	576
242	572
243	572
244	568
245	564
246	556
247	548
248	548
249	536
250	528
251	520
252	508
253	500
254	492
255	480
256	468
257	460
258	448
259	432
260	428
261	416
262	408
263	400
264	388
265	380
266	372
267	364
268	356
269	352
270	344
271	340
272	339
273	338
274	337
275	336
276	320
277	320
278	316
279	316
280	316
281	316
282	316
283	320
284	324
285	324
286	328
287	328
288	332
289	336
290	340
291	344
292	348
293	356
294	360
295	364
296	368
297	372
298	376
299	384
300	388
301	392
302	400
303	404
304	408
305	408
306	416
307	416
308	424
309	424
310	428
311	428
312	428
313	428
314	428
315	436
316	436
317	432
318	432
319	428
320	428
321	424
322	420
323	416
324	408
325	404
326	400
327	396
328	388
329	380
330	376
331	368
332	360
333	352
334	344
335	340
336	328
337	324
338	316
339	304
340	304
341	296
342	288
343	284
344	280
345	276
346	272
347	268
348	264
349	260
350	260
351	256
352	256
353	256
354	256
355	256
356	260
357	264
358	264
359	268
360	272
361	276
362	284
363	288
364	292
365	304
366	308
367	320
368	328
369	332
370	340
371	348
372	360
373	368
374	380
375	388
376	400
377	408
378	420
379	428
380	436
381	444
382	452
383	460
384	468
385	480
386	484
387	488
388	496
389	500
390	504
391	508
392	508
393	512
394	512
395	512
396	512
397	508
398	508
399	504
400	500
401	496
402	492
403	480
404	476
405	468
406	460
407	456
408	440
409	436
410	428
411	416
412	404
413	396
414	388
415	380
416	364
417	356
418	348
419	340
420	328
421	316
422	316
423	304
424	296
425	288
426	280
427	276
428	272
429	260
430	256
431	252
432	248
433	244
434	236
435	236
436	232
437	232
438	228
439	228
440	228
441	224
442	224
443	228
444	228
445	228
446	228
447	232
448	232
449	232
450	236
451	236
452	240
453	240
454	244
455	244
456	248
457	248
458	252
459	256
460	256
461	260
462	260
463	264
464	264
465	264
466	268
467	268
468	268
469	268
470	268
471	268
472	264
473	264
474	264
475	260
476	256
477	256
478	252
479	248
480	244
481	240
482	236
483	232
484	228
485	224
486	216
487	212
488	208
489	200
490	196
491	192
492	184
493	180
494	176
495	172
496	164
497	160
498	156
499	152
500	148
501	140
502	136
503	136
504	132
505	128
506	124
507	120
508	120
509	116
510	112
511	112
512	112
513	108
514	108
515	108
516	104
517	104
518	104
519	104
520	104
521	104
522	104
523	104
524	104
525	108
526	108
527	108
528	108
529	112
530	112
531	112
532	112
533	114
534	116
535	118
536	120
537	120
538	120
539	124
540	124
541	124
542	128
543	128
544	128
545	128
546	132
547	132
548	132
549	132
550	132
551	132
552	136
553	136
554	132
555	132
556	132
557	132
558	132
559	132
560	128
561	128
562	128
563	124
564	124
565	120
566	120
567	116
568	116
569	112
570	112
571	108
572	108
573	104
574	100
575	100
576	96
577	96
578	92
579	92
580	88
581	84
582	84
583	80
584	80
585	76
586	76
587	72
588	72
589	68
590	68
591	68
592	64
593	64
594	64
595	60
596	60
597	60
598	60
599	60
600	56
601	56
602	56
603	56
604	52
605	52
606	52
607	52
608	52
609	52
610	52
611	52
612	48
613	48
614	48
615	48
616	48
617	48
618	48
619	48
620	48
621	48
622	48
623	48
624	48
625	48
626	48
627	48
628	48
629	48
630	48
631	48
632	48
633	48
634	48
635	48
636	48
637	48
638	48
639	48
640	48
641	48
642	48
643	48
644	48
645	48
646	48
647	48
648	48
649	48
650	48
651	48
652	48
653	48
654	48
655	48
656	48
657	48
658	48
659	48
660	48
661	48
662	48
663	48
664	52
665	52
666	52
667	52
668	52
669	52
670	52
671	52
672	52
673	52
674	56
675	56
676	56
677	56
678	56
679	56
680	56
681	56
682	56
683	56
684	56
685	56
686	56
687	56
688	56
689	56
690	56
691	56
692	56
693	56
694	56
695	56
696	56
697	56
698	56
699	56
700	56
701	56
702	56
703	56
704	56
705	56
706	56
707	56
708	56
709	56
710	56
711	56
712	56
713	56
714	56
715	56
716	56
717	56
718	56
719	60
720	60
721	60
722	60
723	60
724	60
725	64
726	64
727	64
728	68
729	68
730	68
731	72
732	72
733	72
734	76
735	76
736	80
737	80
738	84
739	84
740	88
741	88
742	92
743	92
744	96
745	100
746	100
747	104
748	104
749	108
750	108
751	112
752	112
753	116
754	116
755	120
756	120
757	120
758	124
759	124
760	124
761	124
762	128
763	128
764	128
765	128
766	128
767	128
768	128
769	128
770	128
771	128
772	128
773	128
774	124
775	124
776	124
777	124
778	120
779	120
780	120
781	120
782	116
783	116
784	116
785	116
786	112
787	112
788	112
789	112
790	112
791	112
792	112
793	112
794	112
795	112
796	112
797	116
798	116
799	116
800	120
801	120
802	124
803	124
804	128
805	132
806	132
807	136
808	140
809	144
810	148
811	148
812	156
813	156
814	164
815	172
816	176
817	180
818	184
819	192
820	196
821	200
822	208
823	212
824	220
825	224
826	228
827	236
828	240
829	248
830	252
831	256
832	264
833	268
834	272
835	276
836	280
837	284
838	284
839	288
840	288
841	292
842	292
843	292
844	296
845	296
846	296
847	296
848	296
849	292
850	292
851	292
852	288
853	288
854	284
855	284
856	280
857	276
858	276
859	272
860	268
861	264
862	264
863	260
864	260
865	256
866	252
867	252
868	248
869	248
870	248
871	244
872	244
873	244
874	244
875	240
876	240
877	240
878	244
879	244
880	244
881	248
882	252
883	252
884	256
885	260
886	264
887	268
888	276
889	284
890	288
891	292
892	300
893	308
894	316
895	328
896	336
897	344
898	352
899	360
900	372
901	380
902	392
903	400
904	408
905	424
906	428
907	436
908	440
909	452
910	456
911	468
912	468
913	476
914	480
915	480
916	484
917	488
918	488
919	488
920	488
921	484
922	484
923	480
924	476
925	472
926	468
927	460
928	456
929	448
930	440
931	432
932	424
933	416
934	404
935	400
936	392
937	384
938	372
939	368
940	352
941	348
942	340
943	332
944	324
945	316
946	312
947	304
948	300
949	292
950	292
951	284
952	280
953	280
954	276
955	276
956	272
957	272
958	272
959	272
960	276
961	276
962	280
963	284
964	288
965	292
966	300
967	304
968	312
969	316
970	324
971	332
972	340
973	348
974	356
975	364
976	372
977	380
978	388
979	400
980	404
981	412
982	420
983	432
984	436
985	444
986	444
987	450
988	456
989	460
990	460
991	464
992	464
993	464
994	464
995	460
996	460
997	456
998	452
999	444
1000	444
1001	436
1002	432
1003	424
1004	416
1005	412
1006	400
1007	392
1008	380
1009	376
1010	364
1011	356
1012	352
1013	348
1014	336
1015	332
1016	324
1017	320
1018	312
1019	308
1020	300
1021	300
1022	292
1023	288
1024	288
1025	284
1026	284
1027	284
1028	284
1029	284
1030	284
1031	288
1032	292
1033	296
1034	300
1035	304
1036	308
1037	312
1038	320
1039	324
1040	336
1041	344
1042	352
1043	356
1044	368
1045	376
1046	388
1047	400
1048	408
1049	416
1050	432
1051	440
1052	452
1053	464
1054	476
1055	484
1056	496
1057	504
1058	516
1059	528
1060	536
1061	540
1062	552
1063	556
1064	564
1065	572
1066	576
1067	576
1068	580
1069	584
1070	584
1071	584
1072	580
1073	580
1074	576
1075	572
1076	564
1077	560
1078	552
1079	548
1080	536
1081	528
1082	520
1083	508
1084	500
1085	488
1086	472
1087	468
1088	460
1089	444
1090	436
1091	424
1092	416
1093	404
1094	400
1095	388
1096	380
1097	372
1098	364
1099	356
1100	352
1101	344
1102	340
1103	336
1104	332
1105	328
1106	328
1107	324
1108	324
1109	324
1110	324
1111	324
1112	324
1113	324
1114	328
1115	328
1116	332
1117	336
1118	340
1119	340
1120	344
1121	348
1122	356
1123	356
1124	364
1125	368
1126	372
1127	376
1128	384
1129	388
1130	396
1131	400
1132	404
1133	408
1134	412
1135	420
1136	420
1137	428
1138	428
1139	432
1140	436
1141	440
1142	440
1143	440
1144	440
1145	444
1146	440
1147	440
1148	440
1149	440
1150	436
1151	432
1152	424
